"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.C1","Answer.category.label","Approve","Reject"
"3566S7OX5DFYFBB7BUMGTDB4KQ1175","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Thu Sep 30 07:44:04 PDT 2021","2","BatchId:4566860;OriginalHitTemplateId:928390873;","5400","432000","Mon Oct 04 07:44:04 PDT 2021","","","3PXX5PX6LYUJXVPQBWWRX0MREEKAB5","A1DXFMUVK5015A","Approved","Thu Sep 30 23:38:13 PDT 2021","Thu Sep 30 23:38:28 PDT 2021","Tue Oct 05 23:38:28 PDT 2021","Tue Oct 05 23:38:51 PDT 2021","","","15","100% (759/759)","100% (759/759)","0% (0/0)","virusul_rizomaniei","Ce/cine este cauza + rezultat"
"3566S7OX5DFYFBB7BUMGTDB4KQ1175","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Thu Sep 30 07:44:04 PDT 2021","2","BatchId:4566860;OriginalHitTemplateId:928390873;","5400","432000","Mon Oct 04 07:44:04 PDT 2021","","","3BC8WZX3V4SYCJSW9443S5G5VY1RRK","AKLZPOBB3YA33","Approved","Thu Sep 30 10:51:30 PDT 2021","Thu Sep 30 10:52:14 PDT 2021","Tue Oct 05 10:52:14 PDT 2021","Tue Oct 05 10:52:34 PDT 2021","","","44","100% (730/730)","100% (730/730)","0% (0/0)","virusul_rizomaniei","Nicio varianta de mai sus"
"3ZUE82NE0AXT54AYSYT7WFBTWKQ8F0","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Thu Sep 30 07:44:04 PDT 2021","2","BatchId:4566860;OriginalHitTemplateId:928390873;","5400","432000","Mon Oct 04 07:44:04 PDT 2021","","","386CSBG1O0I5EZFC41C5CKF44V4Q6G","A1DXFMUVK5015A","Approved","Fri Oct 01 00:27:01 PDT 2021","Fri Oct 01 00:27:38 PDT 2021","Wed Oct 06 00:27:38 PDT 2021","Wed Oct 06 00:27:55 PDT 2021","","","37","100% (759/759)","100% (759/759)","0% (0/0)","perceperea_reținerii","Proces + scopul procesului/entitatea care sufera procesul"
"3ZUE82NE0AXT54AYSYT7WFBTWKQ8F0","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Thu Sep 30 07:44:04 PDT 2021","2","BatchId:4566860;OriginalHitTemplateId:928390873;","5400","432000","Mon Oct 04 07:44:04 PDT 2021","","","3WYGZ5XF3XBOQUFEY9VBH3ZNNERKSM","AKLZPOBB3YA33","Approved","Fri Oct 01 02:14:50 PDT 2021","Fri Oct 01 02:15:30 PDT 2021","Wed Oct 06 02:15:30 PDT 2021","Wed Oct 06 02:15:54 PDT 2021","","","40","100% (730/730)","100% (730/730)","0% (0/0)","perceperea_reținerii","Entitate/proces/rezultat + cauza/sursa"
"33EEIIWHK73O75WKE7FB0SZFEKZVQL","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Thu Sep 30 07:44:04 PDT 2021","2","BatchId:4566860;OriginalHitTemplateId:928390873;","5400","432000","Mon Oct 04 07:44:04 PDT 2021","","","386CSBG1O0I5EZFC41C5CKF44UP6QF","A1DXFMUVK5015A","Approved","Thu Sep 30 23:09:42 PDT 2021","Thu Sep 30 23:11:20 PDT 2021","Tue Oct 05 23:11:20 PDT 2021","Tue Oct 05 23:11:51 PDT 2021","","","98","100% (759/759)","100% (759/759)","0% (0/0)","instituțiilor_de_credit","Entitate + scopul ei"
"33EEIIWHK73O75WKE7FB0SZFEKZVQL","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Thu Sep 30 07:44:04 PDT 2021","2","BatchId:4566860;OriginalHitTemplateId:928390873;","5400","432000","Mon Oct 04 07:44:04 PDT 2021","","","3I7DHKZYGOWC46PPL2R68FXQ10VF5A","AKLZPOBB3YA33","Approved","Fri Oct 01 08:10:14 PDT 2021","Fri Oct 01 08:10:24 PDT 2021","Wed Oct 06 08:10:24 PDT 2021","Wed Oct 06 08:11:11 PDT 2021","","","10","100% (730/730)","100% (730/730)","0% (0/0)","instituțiilor_de_credit","Entitate + scopul ei"
"3HEADTGN2POOJ6BKRM4B5I9KA61VRM","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Thu Sep 30 07:44:04 PDT 2021","2","BatchId:4566860;OriginalHitTemplateId:928390873;","5400","432000","Mon Oct 04 07:44:04 PDT 2021","","","3QIYRE09Y4DP4G1NI387DUTIR9V1N0","A1DXFMUVK5015A","Approved","Thu Sep 30 23:54:38 PDT 2021","Thu Sep 30 23:55:33 PDT 2021","Tue Oct 05 23:55:33 PDT 2021","Tue Oct 05 23:55:54 PDT 2021","","","55","100% (759/759)","100% (759/759)","0% (0/0)","programului_de_lucru","Nicio varianta de mai sus"
"3HEADTGN2POOJ6BKRM4B5I9KA61VRM","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Thu Sep 30 07:44:04 PDT 2021","2","BatchId:4566860;OriginalHitTemplateId:928390873;","5400","432000","Mon Oct 04 07:44:04 PDT 2021","","","3HQUKB7LNGA8YV0QHUGF0XCTMOWHHO","AKLZPOBB3YA33","Approved","Fri Oct 01 07:57:17 PDT 2021","Fri Oct 01 08:43:24 PDT 2021","Wed Oct 06 08:43:24 PDT 2021","Wed Oct 06 08:44:11 PDT 2021","","","2767","100% (730/730)","100% (730/730)","0% (0/0)","programului_de_lucru","Entitate/proces/rezultat + cauza/sursa"
"3VDI8GSXAFPZJ46T3IZPE0B5XZQ8GZ","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Thu Sep 30 07:44:04 PDT 2021","2","BatchId:4566860;OriginalHitTemplateId:928390873;","5400","432000","Mon Oct 04 07:44:04 PDT 2021","","","3WJ1OXY92BC0VXRJ8KCH6YWQ6858AA","A1DXFMUVK5015A","Approved","Fri Oct 01 00:06:48 PDT 2021","Fri Oct 01 00:07:15 PDT 2021","Wed Oct 06 00:07:15 PDT 2021","Wed Oct 06 00:07:54 PDT 2021","","","27","100% (759/759)","100% (759/759)","0% (0/0)","Comitet_pentru_buget","Entitate + scopul ei"
"3VDI8GSXAFPZJ46T3IZPE0B5XZQ8GZ","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Thu Sep 30 07:44:04 PDT 2021","2","BatchId:4566860;OriginalHitTemplateId:928390873;","5400","432000","Mon Oct 04 07:44:04 PDT 2021","","","3RRCEFRB7N84V6992VM0KX0RM6F4BJ","AKLZPOBB3YA33","Approved","Fri Oct 01 08:48:07 PDT 2021","Fri Oct 01 09:11:24 PDT 2021","Wed Oct 06 09:11:24 PDT 2021","Wed Oct 06 09:12:11 PDT 2021","","","1397","100% (730/730)","100% (730/730)","0% (0/0)","Comitet_pentru_buget","Entitate + scopul ei"
