"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.C1","Answer.category.label","Approve","Reject"
"3LG268AV3827HVPYWWF15ELYA6JREN","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Mon Sep 27 11:42:57 PDT 2021","2","BatchId:4564457;OriginalHitTemplateId:928390873;","5400","432000","Fri Oct 01 11:42:57 PDT 2021","","","3B837J3LDPSADYS9OT48IFL1HK0SRT","A1DXFMUVK5015A","Approved","Wed Sep 29 00:27:09 PDT 2021","Wed Sep 29 00:28:15 PDT 2021","Mon Oct 04 00:28:15 PDT 2021","Mon Oct 04 00:29:00 PDT 2021","","","66","100% (759/759)","100% (759/759)","0% (0/0)","contractelor_de_muncă","Entitate/proces/rezultat + cauza/sursa"
"3LG268AV3827HVPYWWF15ELYA6JREN","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Mon Sep 27 11:42:57 PDT 2021","2","BatchId:4564457;OriginalHitTemplateId:928390873;","5400","432000","Fri Oct 01 11:42:57 PDT 2021","","","3DR23U6WE6AMJU0JRNPYTDI44D6TEM","AKLZPOBB3YA33","Approved","Tue Sep 28 22:21:43 PDT 2021","Tue Sep 28 22:22:32 PDT 2021","Sun Oct 03 22:22:32 PDT 2021","Sun Oct 03 22:23:00 PDT 2021","","","49","100% (730/730)","100% (730/730)","0% (0/0)","contractelor_de_muncă","Entitate/proces/rezultat + cauza/sursa"
"3EHIMLB7F7VDJ014NOH7Z0N6CUNH8H","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Mon Sep 27 11:42:57 PDT 2021","2","BatchId:4564457;OriginalHitTemplateId:928390873;","5400","432000","Fri Oct 01 11:42:57 PDT 2021","","","3NKQQ8O39Z1WR118VX4OSRMLNS9DUR","A1DXFMUVK5015A","Approved","Wed Sep 29 23:26:51 PDT 2021","Wed Sep 29 23:27:24 PDT 2021","Mon Oct 04 23:27:24 PDT 2021","Mon Oct 04 23:27:28 PDT 2021","","","33","100% (759/759)","100% (759/759)","0% (0/0)","cererile_de_despăgubire","Entitate/proces/rezultat + cauza/sursa"
"3EHIMLB7F7VDJ014NOH7Z0N6CUNH8H","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Mon Sep 27 11:42:57 PDT 2021","2","BatchId:4564457;OriginalHitTemplateId:928390873;","5400","432000","Fri Oct 01 11:42:57 PDT 2021","","","30IQTZXKAL2U9LU9OQRGXR16NLXX0Q","AKLZPOBB3YA33","Approved","Wed Sep 29 20:01:50 PDT 2021","Wed Sep 29 20:02:49 PDT 2021","Mon Oct 04 20:02:49 PDT 2021","Mon Oct 04 20:03:20 PDT 2021","","","59","100% (730/730)","100% (730/730)","0% (0/0)","cererile_de_despăgubire","Entitate + scopul ei"
"3B9J25CZ2594LC5XFU9B50QRBWPCS3","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Mon Sep 27 11:42:57 PDT 2021","2","BatchId:4564457;OriginalHitTemplateId:928390873;","5400","432000","Fri Oct 01 11:42:57 PDT 2021","","","3KV0LJBBH3H7F3F44W8M66MVPN5RMN","A2K3ARNDZAY90X","Approved","Tue Sep 28 08:14:19 PDT 2021","Tue Sep 28 08:14:35 PDT 2021","Sun Oct 03 08:14:35 PDT 2021","Sun Oct 03 08:15:35 PDT 2021","","","16","100% (106/106)","100% (106/106)","0% (0/0)","conducătorii_regimului","Entitate + atribut al entitatii"
"3B9J25CZ2594LC5XFU9B50QRBWPCS3","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Mon Sep 27 11:42:57 PDT 2021","2","BatchId:4564457;OriginalHitTemplateId:928390873;","5400","432000","Fri Oct 01 11:42:57 PDT 2021","","","3MD9PLUKKJAMZCMVQEHZ5ODU31INZA","AKLZPOBB3YA33","Approved","Tue Sep 28 21:26:19 PDT 2021","Tue Sep 28 21:28:05 PDT 2021","Sun Oct 03 21:28:05 PDT 2021","Sun Oct 03 21:28:59 PDT 2021","","","106","100% (730/730)","100% (730/730)","0% (0/0)","conducătorii_regimului","Nicio varianta de mai sus"
"374UMBUHN5L50CIC4UE1F5MDDF3CTS","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Mon Sep 27 11:42:57 PDT 2021","2","BatchId:4564457;OriginalHitTemplateId:928390873;","5400","432000","Fri Oct 01 11:42:57 PDT 2021","","","3VD82FOHKRKR94BXZFX49FCEK63OCJ","A1DXFMUVK5015A","Approved","Wed Sep 29 22:34:21 PDT 2021","Wed Sep 29 22:34:31 PDT 2021","Mon Oct 04 22:34:31 PDT 2021","Mon Oct 04 22:35:24 PDT 2021","","","10","100% (759/759)","100% (759/759)","0% (0/0)","riscurilor_de_deces","Nicio varianta de mai sus"
"374UMBUHN5L50CIC4UE1F5MDDF3CTS","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Mon Sep 27 11:42:57 PDT 2021","2","BatchId:4564457;OriginalHitTemplateId:928390873;","5400","432000","Fri Oct 01 11:42:57 PDT 2021","","","39GAF6DQWSW2CLAWKUUYNBNVC2J1VI","AKLZPOBB3YA33","Approved","Thu Sep 30 00:03:27 PDT 2021","Thu Sep 30 00:04:19 PDT 2021","Tue Oct 05 00:04:19 PDT 2021","Tue Oct 05 00:04:30 PDT 2021","","","52","100% (730/730)","100% (730/730)","0% (0/0)","riscurilor_de_deces","Ce/cine este cauza + rezultat"
"32FESTC2NHMK0PX14Z4BK18FWTACUJ","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Mon Sep 27 11:42:57 PDT 2021","2","BatchId:4564457;OriginalHitTemplateId:928390873;","5400","432000","Fri Oct 01 11:42:57 PDT 2021","","","3JNQLM5FT5I651GYPUS65LZYDYD2LB","A1DXFMUVK5015A","Approved","Wed Sep 29 00:31:44 PDT 2021","Wed Sep 29 00:33:37 PDT 2021","Mon Oct 04 00:33:37 PDT 2021","Mon Oct 04 00:34:00 PDT 2021","","","113","100% (759/759)","100% (759/759)","0% (0/0)","teme_de_didactică","Entitate + scopul ei"
"32FESTC2NHMK0PX14Z4BK18FWTACUJ","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Mon Sep 27 11:42:57 PDT 2021","2","BatchId:4564457;OriginalHitTemplateId:928390873;","5400","432000","Fri Oct 01 11:42:57 PDT 2021","","","3RRCEFRB7N84V6992VM0KX0RLL84B5","A3UJD7YC17R990","Approved","Wed Sep 29 10:56:42 PDT 2021","Wed Sep 29 10:57:03 PDT 2021","Mon Oct 04 10:57:03 PDT 2021","Mon Oct 04 10:57:12 PDT 2021","","","21","100% (328/328)","100% (328/328)","0% (0/0)","teme_de_didactică","Activitate + cine face activitatea"
