"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.C1","Answer.category.label","Approve","Reject"
"3MJ28H2Y1E44OZ4PT35U7PAGMVG5OH","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Thu Sep 30 07:40:23 PDT 2021","2","BatchId:4566846;OriginalHitTemplateId:928390873;","5400","432000","Mon Oct 04 07:40:23 PDT 2021","","","3XM0HYN6NLVOR27CA6GEO3H7GXVPEY","A1DXFMUVK5015A","Approved","Thu Sep 30 23:33:16 PDT 2021","Thu Sep 30 23:34:08 PDT 2021","Tue Oct 05 23:34:08 PDT 2021","Tue Oct 05 23:34:51 PDT 2021","","","52","100% (759/759)","100% (759/759)","0% (0/0)","magazin_de_vechituri","Entitate + scopul ei"
"3MJ28H2Y1E44OZ4PT35U7PAGMVG5OH","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Thu Sep 30 07:40:23 PDT 2021","2","BatchId:4566846;OriginalHitTemplateId:928390873;","5400","432000","Mon Oct 04 07:40:23 PDT 2021","","","3DQQ64TANHHI82T3V6AKA9O7MVVPWW","AKLZPOBB3YA33","Approved","Thu Sep 30 10:56:34 PDT 2021","Thu Sep 30 10:58:50 PDT 2021","Tue Oct 05 10:58:50 PDT 2021","Tue Oct 05 10:59:34 PDT 2021","","","136","100% (730/730)","100% (730/730)","0% (0/0)","magazin_de_vechituri","Entitate + scopul ei"
"3J5XXLQDHM7W04QIGW3FNK644SLV3I","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Thu Sep 30 07:40:23 PDT 2021","2","BatchId:4566846;OriginalHitTemplateId:928390873;","5400","432000","Mon Oct 04 07:40:23 PDT 2021","","","3I2PTA7R3UQCDE016566M3KM5QPKQG","A1DXFMUVK5015A","Approved","Fri Oct 01 00:32:33 PDT 2021","Fri Oct 01 00:33:04 PDT 2021","Wed Oct 06 00:33:04 PDT 2021","Wed Oct 06 00:33:54 PDT 2021","","","31","100% (759/759)","100% (759/759)","0% (0/0)","principal_la_nivelul","Nicio varianta de mai sus"
"3J5XXLQDHM7W04QIGW3FNK644SLV3I","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Thu Sep 30 07:40:23 PDT 2021","2","BatchId:4566846;OriginalHitTemplateId:928390873;","5400","432000","Mon Oct 04 07:40:23 PDT 2021","","","3FTYUGLFSVHF6MBTUWWGKFU5PL35D9","AKLZPOBB3YA33","Approved","Fri Oct 01 00:19:43 PDT 2021","Fri Oct 01 00:19:54 PDT 2021","Wed Oct 06 00:19:54 PDT 2021","Wed Oct 06 00:19:55 PDT 2021","","","11","100% (730/730)","100% (730/730)","0% (0/0)","principal_la_nivelul","Nicio varianta de mai sus"
"3JMNNNO3B10KUBU426U6QCKQ5NO2WP","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Thu Sep 30 07:40:23 PDT 2021","2","BatchId:4566846;OriginalHitTemplateId:928390873;","5400","432000","Mon Oct 04 07:40:23 PDT 2021","","","3L2IS5HSFBE5DDSLKRIROWYF25KNUB","A1DXFMUVK5015A","Approved","Thu Sep 30 23:13:56 PDT 2021","Thu Sep 30 23:26:04 PDT 2021","Tue Oct 05 23:26:04 PDT 2021","Tue Oct 05 23:26:51 PDT 2021","","","728","100% (759/759)","100% (759/759)","0% (0/0)","bar_din_localitatea","Entitate + locatia unde se afla entitatea / locatia + ce se afla in locatie"
"3JMNNNO3B10KUBU426U6QCKQ5NO2WP","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Thu Sep 30 07:40:23 PDT 2021","2","BatchId:4566846;OriginalHitTemplateId:928390873;","5400","432000","Mon Oct 04 07:40:23 PDT 2021","","","3QXNC7EIPJR48PCBLAL2HOFOHUP09I","A3UJD7YC17R990","Approved","Fri Oct 01 08:11:34 PDT 2021","Fri Oct 01 08:12:19 PDT 2021","Wed Oct 06 08:12:19 PDT 2021","Wed Oct 06 08:13:11 PDT 2021","","","45","100% (328/328)","100% (328/328)","0% (0/0)","bar_din_localitatea","Entitate + locatia unde se afla entitatea / locatia + ce se afla in locatie"
"3MVY4USGB6JVYFRX745XG3OMO6OSIA","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Thu Sep 30 07:40:23 PDT 2021","2","BatchId:4566846;OriginalHitTemplateId:928390873;","5400","432000","Mon Oct 04 07:40:23 PDT 2021","","","3PJUZCGDJ7CMQEHEGEYHA3L60QO98X","A1DXFMUVK5015A","Approved","Fri Oct 01 00:13:30 PDT 2021","Fri Oct 01 00:13:57 PDT 2021","Wed Oct 06 00:13:57 PDT 2021","Wed Oct 06 00:14:54 PDT 2021","","","27","100% (759/759)","100% (759/759)","0% (0/0)","administrării_bosentanului","Proces + scopul procesului/entitatea care sufera procesul"
"3MVY4USGB6JVYFRX745XG3OMO6OSIA","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Thu Sep 30 07:40:23 PDT 2021","2","BatchId:4566846;OriginalHitTemplateId:928390873;","5400","432000","Mon Oct 04 07:40:23 PDT 2021","","","33LK57MYLU1JFPE0YAYL4IN0RNHSZT","AKLZPOBB3YA33","Approved","Fri Oct 01 00:02:46 PDT 2021","Fri Oct 01 00:04:01 PDT 2021","Wed Oct 06 00:04:01 PDT 2021","Wed Oct 06 00:04:54 PDT 2021","","","75","100% (730/730)","100% (730/730)","0% (0/0)","administrării_bosentanului","Proces + scopul procesului/entitatea care sufera procesul"
"3CVBMEMMXBC9JMWLDJP1L0RB1FX7HA","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Thu Sep 30 07:40:23 PDT 2021","2","BatchId:4566846;OriginalHitTemplateId:928390873;","5400","432000","Mon Oct 04 07:40:23 PDT 2021","","","3TDXMTX3CCQSX1RTRT7W3IOIDK8I6O","A1DXFMUVK5015A","Approved","Thu Sep 30 23:11:26 PDT 2021","Thu Sep 30 23:11:42 PDT 2021","Tue Oct 05 23:11:42 PDT 2021","Tue Oct 05 23:11:52 PDT 2021","","","16","100% (759/759)","100% (759/759)","0% (0/0)","apă_din_abundență","Nicio varianta de mai sus"
"3CVBMEMMXBC9JMWLDJP1L0RB1FX7HA","3OT7QPGUONVUGYHKVRFIB61LMVWIVU","classify Romanian noun compounds by meaning relations","Label each noun compound with one semantic relation (meaning) from the list in Romanian","categorize, text, Romanian, language","$0.19","Thu Sep 30 07:40:23 PDT 2021","2","BatchId:4566846;OriginalHitTemplateId:928390873;","5400","432000","Mon Oct 04 07:40:23 PDT 2021","","","3TXD01ZLD5DJR5IF2M3VPNSFBPI4US","A3VQ5NMIX4YLZI","Approved","Fri Oct 01 01:45:13 PDT 2021","Fri Oct 01 01:46:00 PDT 2021","Wed Oct 06 01:46:00 PDT 2021","Wed Oct 06 01:46:54 PDT 2021","","","47","100% (48/48)","100% (48/48)","0% (0/0)","apă_din_abundență","Ce/cine este cauza + rezultat"
